achat_id,client_id,produit,catégorie,quantité,prix_unitaire,montant_total,achat_effectue,segment,date_achat,retour,note_satisfaction,propension_achat,canal_achat,moyen_paiement,campagne_marketing,nom,âge,sexe,ville
11242,C49075,Gel douche,Hygiène,1,2539,2539,1,Perdus,2020-07-11,0,4,0.4,En ligne,Mobile Money,Non,Chantal Clerc,25,F,Yaoundé
11243,C14514,Paracétamol,Santé,1,37733,37733,1,Perdus,2019-01-23,0,4,0.01,En ligne,Mobile Money,Non,Benjamin du Roy,33,F,Yaoundé
11244,C29704,Casque audio,Électronique,3,209147,627441,1,Perdus,2022-08-24,0,5,0.93,Magasin,Carte bancaire,Non,Antoine Georges,19,F,Douala
11245,C18490,Sac à main,Textile,2,23380,46760,1,Fidèles,2019-04-23,0,2,0.16,Mobile,Mobile Money,Non,Inès François,21,M,Douala
11246,C52825,Jus naturel,Alimentaire,5,4984,24920,1,Fidèles,2021-07-24,0,4,0.87,Magasin,Mobile Money,Non,Laetitia Becker,69,F,Yaoundé
11247,C54248,Smartphone,Électronique,2,476526,953052,1,Champions,2022-07-08,0,2,0.02,Magasin,Mobile Money,Non,Lucie-Nicole Verdier,27,M,Douala
11248,C53695,Chemise,Textile,5,10406,52030,1,Potentiels,2021-06-20,0,1,0.26,En ligne,Espèces,Non,Thérèse-Marthe Fischer,40,F,Douala
11249,C16613,Huile 1L,Alimentaire,5,2127,10635,1,Champions,2021-09-19,0,2,0.67,Magasin,Mobile Money,Non,Valérie Martinez,23,F,Douala
11250,C49138,Chaise,Maison,1,5945,5945,1,À risque,2020-01-03,0,2,0.33,En ligne,Mobile Money,Oui,Eugène Texier,63,M,Yaoundé
11251,C15483,Chaise,Maison,3,86114,258342,1,À risque,2023-09-25,0,2,0.74,Magasin,Carte bancaire,Non,Élise Raymond,48,M,Douala
0,C16032,Jus naturel,Alimentaire,0,0,0,0,À risque,2021-06-02,0,2,0.61,0,Espèces,Non,Sabine de Julien,33,M,Douala
11252,C22036,Huile 1L,Alimentaire,5,4900,24500,1,Champions,2021-02-12,0,5,0.58,Magasin,Mobile Money,Oui,Frédérique Perrier,47,F,Yaoundé
11253,C09109,Chemise,Textile,2,19878,39756,1,Champions,2020-09-13,0,3,0.85,Magasin,Mobile Money,Non,Philippe de Muller,19,F,Bertoua
11254,C07814,Tournevis,Bricolage,2,12734,25468,1,À risque,2020-08-16,0,3,0.61,Magasin,Mobile Money,Non,Constance Gérard,40,F,Douala
11255,C30158,Télévision,Électronique,5,96706,483530,1,Champions,2021-05-24,0,3,0.56,Magasin,Mobile Money,Non,Sébastien Schneider,30,F,Maroua
11256,C02455,Jus naturel,Alimentaire,2,533,1066,1,À risque,2020-01-19,0,4,0.09,En ligne,Mobile Money,Oui,Hélène Berthelot,36,M,Ngaoundéré
11257,C41016,Rideaux,Maison,5,12668,63340,1,Potentiels,2022-03-30,0,2,0.62,Magasin,Mobile Money,Non,Danielle Rey,24,F,Douala
11258,C28875,Riz 5kg,Alimentaire,3,817,2451,1,Perdus,2020-05-20,0,2,0.41,Magasin,Espèces,Oui,Victor Thibault,23,F,Yaoundé
11259,C48215,Jus naturel,Alimentaire,3,2986,8958,1,Champions,2021-10-20,0,3,0.12,Magasin,Mobile Money,Non,Agnès Marion,33,M,Douala
11260,C05845,Crayon,Papeterie,3,14789,44367,1,À risque,2023-05-04,0,4,0.6,En ligne,Espèces,Non,Zoé Bazin,30,F,Douala
11261,C54141,Abonnement Canal+,Services,4,25000,100000,1,Perdus,2019-04-04,0,3,0.05,En ligne,Mobile Money,Non,Claude de Lefort,63,F,Yaoundé
11262,C05435,Riz 5kg,Alimentaire,4,3552,14208,1,Champions,2021-06-25,0,2,0.43,Magasin,Mobile Money,Non,Sophie-Nathalie Joly,30,M,Bafoussam
11263,C33981,Rideaux,Maison,3,122550,367650,1,Potentiels,2019-05-26,0,5,0.59,Magasin,Mobile Money,Non,Louis Lefèvre-Mary,44,M,Douala
11264,C31319,Recharge mobile,Services,4,91342,365368,1,À risque,2022-07-13,0,2,0.85,Magasin,Espèces,Non,Michèle Robert,20,M,Douala
11265,C23277,Jus naturel,Alimentaire,3,2126,6378,1,Perdus,2022-05-14,0,3,0.18,En ligne,Mobile Money,Non,Guillaume-Antoine Guillot,35,F,Douala
11266,C07913,Biscuits,Alimentaire,4,4048,16192,1,Fidèles,2020-02-13,0,4,0.15,En ligne,Espèces,Non,Édith Barthelemy de Martel,34,M,Douala
0,C29178,Ordinateur portable,Électronique,0,0,0,0,À risque,2023-05-01,0,1,0.49,0,Espèces,Non,Paulette Bouchet,40,F,Yaoundé
11267,C11683,Dentifrice,Hygiène,1,3609,3609,1,Perdus,2022-03-22,0,4,0.54,Magasin,Mobile Money,Non,André-Édouard Benard,64,F,Ngaoundéré
11268,C58503,Pantalon,Textile,5,75455,377275,1,Perdus,2019-07-25,0,3,0.26,Magasin,Mobile Money,Non,Claude Georges,35,M,Ngaoundéré
11269,C33334,Riz 5kg,Alimentaire,2,3061,6122,1,Perdus,2022-04-15,0,3,0.29,Magasin,Mobile Money,Non,Vincent Alves-Grondin,62,F,Douala
11270,C42895,Biscuits,Alimentaire,1,1201,1201,1,Fidèles,2021-04-29,0,2,0.39,En ligne,Mobile Money,Non,Michel Boulanger de la Coste,62,M,Yaoundé
11271,C45322,Cahier,Papeterie,3,1212,3636,1,Potentiels,2020-11-21,0,3,0.07,Magasin,Carte bancaire,Oui,Susanne de la Duval,30,F,Bertoua
11272,C44296,Dentifrice,Hygiène,3,3512,10536,1,Perdus,2023-08-16,0,4,0.48,Magasin,Espèces,Non,Luce Rodriguez,68,M,Douala
11273,C44692,Rideaux,Maison,3,64408,193224,1,Perdus,2022-12-27,0,1,0.0,Magasin,Mobile Money,Non,Jules de la Labbé,65,F,Maroua
11274,C46209,Dentifrice,Hygiène,1,6996,6996,1,Fidèles,2022-08-11,0,4,0.14,Magasin,Mobile Money,Non,Thibault Bernard,28,M,Yaoundé
11275,C32099,Cuisinière,Électroménager,3,64574,193722,1,Perdus,2020-10-25,0,3,0.83,Magasin,Mobile Money,Non,Odette Garnier,45,F,Maroua
11276,C26892,Matelas,Maison,2,45726,91452,1,Perdus,2019-05-09,0,4,0.66,Magasin,Mobile Money,Non,Gilles Giraud-Hamon,18,M,Yaoundé
11277,C19343,Lait en poudre,Alimentaire,4,3822,15288,1,À risque,2023-10-27,1,1,0.98,Mobile,Carte bancaire,Non,Marianne de la Normand,24,F,Yaoundé
11278,C18629,Télévision,Électronique,3,455583,1366749,1,Champions,2021-05-18,0,4,0.74,Magasin,Espèces,Non,Élisabeth Torres,47,M,Yaoundé
11279,C09932,Lait en poudre,Alimentaire,5,1058,5290,1,Potentiels,2019-09-03,0,1,0.01,Mobile,Mobile Money,Non,Nath Jacques,60,M,Ngaoundéré
11280,C28466,Jus naturel,Alimentaire,1,2648,2648,1,Potentiels,2021-02-02,0,4,0.36,Magasin,Mobile Money,Non,Adrien Blot,34,M,Maroua
11281,C05276,Abonnement Canal+,Services,1,25000,25000,1,Potentiels,2022-09-18,0,3,0.66,Mobile,Espèces,Non,Hortense Normand-Le Goff,60,M,Garoua
11282,C40895,Smartphone,Électronique,3,416488,1249464,1,Fidèles,2023-09-02,0,4,0.77,Magasin,Espèces,Oui,René Simon de la Gérard,49,M,Bafoussam
11283,C56090,Biscuits,Alimentaire,1,2309,2309,1,À risque,2021-09-01,0,1,0.88,En ligne,Espèces,Non,Grégoire Cordier du Nguyen,66,F,Douala
11284,C40775,Abonnement Canal+,Services,4,25000,100000,1,Perdus,2023-03-25,0,4,0.38,En ligne,Mobile Money,Non,Bertrand Munoz,24,M,Douala
11285,C30412,Abonnement Canal+,Services,2,25000,50000,1,Fidèles,2021-04-01,0,5,0.39,En ligne,Mobile Money,Non,Susanne Lefebvre,24,M,Douala
11286,C08088,Rideaux,Maison,2,13437,26874,1,Fidèles,2023-07-02,0,2,0.25,En ligne,Espèces,Non,Paulette-Émilie Techer,31,M,Yaoundé
11287,C45110,Huile 1L,Alimentaire,4,572,2288,1,Perdus,2023-07-26,0,3,0.76,Magasin,Mobile Money,Non,Claudine Moreno-Valette,22,M,Bafoussam
11288,C38157,Stylo,Papeterie,3,15076,45228,1,À risque,2021-06-24,0,4,0.59,En ligne,Mobile Money,Non,Denise Boulay,21,M,Yaoundé
11289,C47375,Casque audio,Électronique,5,220253,1101265,1,Potentiels,2020-05-12,0,5,0.88,En ligne,Mobile Money,Oui,Auguste Delannoy,44,F,Bertoua
11290,C35309,Smartphone,Électronique,1,463997,463997,1,Champions,2021-09-08,0,2,0.51,Magasin,Mobile Money,Oui,Théodore Thibault,58,M,Bertoua
11291,C00962,Mixeur,Électroménager,3,150950,452850,1,Champions,2019-05-29,0,2,0.15,Mobile,Mobile Money,Non,Auguste Picard du Bigot,43,F,Douala
11292,C59441,Ciment,Bricolage,2,53780,107560,1,Potentiels,2019-09-22,0,5,0.44,Magasin,Espèces,Oui,Thérèse Hubert,65,M,Ngaoundéré
11293,C47697,Chaussures,Textile,2,75803,151606,1,Perdus,2020-12-23,0,1,0.59,Magasin,Mobile Money,Non,Stéphane Dubois,62,M,Garoua
11294,C01326,Chaussures,Textile,1,53011,53011,1,Perdus,2022-10-16,0,3,0.94,Magasin,Mobile Money,Non,Franck Masse,68,M,Douala
11295,C04163,Riz 5kg,Alimentaire,1,1699,1699,1,À risque,2021-12-28,0,3,0.97,Magasin,Espèces,Non,Patrick Salmon,36,M,Douala
11296,C02153,Smartphone,Électronique,2,358410,716820,1,Potentiels,2020-01-19,0,1,0.7,Magasin,Espèces,Oui,David de la Colin,66,M,Douala
11297,C48881,Huile 1L,Alimentaire,5,4471,22355,1,Champions,2019-06-14,0,5,0.33,Magasin,Mobile Money,Non,Jérôme Blanchet,33,F,Yaoundé
11298,C08677,Casque audio,Électronique,4,492500,1970000,1,Perdus,2022-10-22,0,4,0.07,Magasin,Mobile Money,Non,Margaret Lamy Le De Sousa,44,F,Garoua
11299,C58069,Sirop toux,Santé,2,38598,77196,1,Perdus,2022-06-14,0,5,0.46,Magasin,Mobile Money,Non,Madeleine Bourgeois-Fleury,62,M,Douala
11300,C10421,Biscuits,Alimentaire,1,1051,1051,1,Potentiels,2022-11-18,0,1,0.37,Magasin,Mobile Money,Non,Jacques Brunet de la Gallet,24,M,Yaoundé
0,C47234,Stylo,Papeterie,0,0,0,0,Champions,2021-01-08,0,2,0.24,0,Mobile Money,Oui,Denise Andre,22,M,Douala
11301,C20003,Sirop toux,Santé,5,27828,139140,1,À risque,2022-07-24,0,2,0.13,Magasin,Mobile Money,Non,Anne Roche,68,F,Yaoundé
11302,C09753,Abonnement Canal+,Services,5,25000,125000,1,À risque,2019-04-23,0,3,0.49,Magasin,Mobile Money,Oui,Danielle Marques,66,F,Bafoussam
0,C15720,Lait infantile,Santé,0,0,0,0,Fidèles,2019-11-08,0,2,0.43,0,Mobile Money,Non,Maurice de Nicolas,55,F,Bertoua
11303,C27783,Paracétamol,Santé,4,27600,110400,1,Fidèles,2023-12-09,0,2,0.9,Magasin,Mobile Money,Non,Constance Jourdan-Sanchez,60,F,Yaoundé
11304,C24457,Recharge mobile,Services,1,43959,43959,1,À risque,2023-06-12,0,3,0.19,Magasin,Carte bancaire,Non,Thomas Barthelemy,50,F,Douala
11305,C08719,Biscuits,Alimentaire,4,2998,11992,1,Perdus,2020-10-13,0,3,0.89,Magasin,Espèces,Non,Christelle du Gimenez,32,F,Maroua
11306,C05809,Cahier,Papeterie,1,9367,9367,1,Fidèles,2022-05-13,0,4,0.87,Magasin,Mobile Money,Non,Raymond Lecoq-Texier,55,F,Garoua
11307,C39106,Huile 1L,Alimentaire,2,2330,4660,1,Fidèles,2022-07-24,0,2,0.2,Magasin,Mobile Money,Non,Stéphane Dos Santos de Blin,52,M,Yaoundé
11308,C26763,Forfait Internet,Services,2,22136,44272,1,À risque,2023-12-01,0,4,0.2,Magasin,Espèces,Non,Gilles Da Silva,69,M,Bertoua
11309,C13741,Forfait Internet,Services,5,45097,225485,1,Potentiels,2022-10-03,0,2,0.3,Magasin,Carte bancaire,Oui,Christiane Bertin,39,M,Bafoussam
11310,C28013,Biscuits,Alimentaire,5,4681,23405,1,À risque,2023-04-01,0,1,0.26,Magasin,Espèces,Non,Amélie de la Perrot,56,F,Douala
11311,C03938,Gel douche,Hygiène,4,2945,11780,1,Perdus,2022-12-15,0,3,0.68,Magasin,Mobile Money,Non,Thibaut Becker de la Launay,65,F,Ngaoundéré
11312,C14216,Mixeur,Électroménager,2,203659,407318,1,À risque,2022-07-31,0,4,0.19,Magasin,Mobile Money,Oui,Pierre Allard,37,M,Yaoundé
11313,C47883,Vitamines,Santé,3,10488,31464,1,Champions,2021-02-24,0,3,0.76,Mobile,Mobile Money,Non,Patrick Julien,64,M,Yaoundé
11314,C28583,Chaise,Maison,5,85272,426360,1,Champions,2022-04-22,0,4,0.38,En ligne,Carte bancaire,Non,Joseph Ferrand,39,F,Yaoundé
11315,C25319,Huile 1L,Alimentaire,5,2334,11670,1,À risque,2021-11-09,0,1,0.94,En ligne,Espèces,Oui,Marianne Cousin de Dubois,42,F,Yaoundé
11316,C56421,Ciment,Bricolage,3,39951,119853,1,Potentiels,2023-11-23,0,5,0.3,En ligne,Mobile Money,Non,Aurore Aubry de Samson,49,M,Yaoundé
11317,C20360,Casque audio,Électronique,1,318128,318128,1,À risque,2022-07-05,0,5,0.21,Magasin,Espèces,Non,Nathalie Chevalier,20,F,Douala
0,C33809,Huile 1L,Alimentaire,0,0,0,0,Perdus,2021-04-16,0,2,0.06,0,Espèces,Oui,Julie Da Silva,32,F,Douala
11318,C21316,Lait en poudre,Alimentaire,4,1214,4856,1,Potentiels,2019-04-08,0,5,0.38,Mobile,Mobile Money,Non,Alphonse Mary de la Bodin,55,F,Douala
11319,C46247,Cartable,Papeterie,3,6407,19221,1,Potentiels,2021-01-01,0,4,0.67,En ligne,Mobile Money,Non,Mathilde Dubois-Pruvost,46,M,Douala
11320,C55485,Biscuits,Alimentaire,3,4311,12933,1,Fidèles,2023-08-10,0,2,0.04,Magasin,Espèces,Non,Amélie Colin-Didier,29,F,Douala
11321,C31285,Recharge mobile,Services,1,9138,9138,1,Fidèles,2019-12-23,0,4,0.54,En ligne,Espèces,Non,André Marchal-Duhamel,54,F,Yaoundé
11322,C24370,Jus naturel,Alimentaire,5,705,3525,1,Perdus,2023-11-14,0,4,0.57,En ligne,Espèces,Non,Pierre Bousquet,64,F,Bertoua
11323,C35641,Casque audio,Électronique,4,361497,1445988,1,À risque,2022-02-08,0,5,0.09,En ligne,Mobile Money,Non,Luce Mary,64,M,Yaoundé
11324,C57617,Crayon,Papeterie,3,17164,51492,1,À risque,2021-04-07,0,5,0.5,En ligne,Mobile Money,Non,Claude Bonnet,48,F,Garoua
11325,C35042,Matelas,Maison,3,114023,342069,1,À risque,2020-08-21,0,2,0.8,Magasin,Espèces,Non,Honoré Brunel,20,M,Douala
11326,C06334,Recharge mobile,Services,3,14510,43530,1,Champions,2019-10-23,0,4,0.34,En ligne,Espèces,Oui,Marcel Lebon de Lelièvre,64,F,Maroua
11327,C39006,Rideaux,Maison,1,88297,88297,1,Potentiels,2019-08-29,0,3,0.71,Magasin,Mobile Money,Non,Yves Hoareau,21,F,Garoua
11328,C38897,Chaussures,Textile,3,34300,102900,1,Champions,2022-10-22,0,5,0.98,Magasin,Mobile Money,Non,Gabriel Gillet,26,M,Yaoundé
11329,C49022,Forfait Internet,Services,1,91262,91262,1,Perdus,2021-09-07,0,1,0.72,Magasin,Mobile Money,Non,Pénélope Didier,31,F,Douala
11330,C04349,Table,Maison,4,99302,397208,1,Fidèles,2023-09-14,0,1,0.05,Magasin,Mobile Money,Non,Rémy Vallet,42,F,Yaoundé
11331,C28063,Dentifrice,Hygiène,5,4797,23985,1,Fidèles,2021-03-29,0,4,0.89,Mobile,Mobile Money,Non,Éléonore Poulain,37,M,Douala
11332,C01974,Riz 5kg,Alimentaire,3,1809,5427,1,Perdus,2021-05-20,0,2,0.2,Magasin,Carte bancaire,Non,Joséphine Teixeira,18,M,Yaoundé
11333,C09635,Rideaux,Maison,4,133535,534140,1,Champions,2020-02-01,0,4,0.71,En ligne,Mobile Money,Oui,Laurence Gauthier,52,M,Garoua
11334,C21480,Peinture,Bricolage,1,40282,40282,1,À risque,2022-10-10,0,5,0.64,Magasin,Mobile Money,Non,Véronique Salmon-Fabre,64,M,Bafoussam
11335,C16748,Huile 1L,Alimentaire,4,2566,10264,1,À risque,2022-01-20,0,5,0.37,Magasin,Mobile Money,Non,Bernadette de Pereira,25,M,Yaoundé
11336,C16535,Jus naturel,Alimentaire,1,1359,1359,1,À risque,2019-06-01,0,5,0.82,Magasin,Mobile Money,Non,Benjamin Giraud,46,M,Yaoundé
11337,C13451,Sac à main,Textile,3,65690,197070,1,Perdus,2023-06-15,0,3,0.49,En ligne,Espèces,Non,Henriette Pineau,53,F,Garoua
11338,C37415,Biscuits,Alimentaire,1,2344,2344,1,Perdus,2021-02-03,0,3,0.65,Magasin,Mobile Money,Oui,Martin-Tristan Valette,21,M,Douala
0,C39699,Lait en poudre,Alimentaire,0,0,0,0,Fidèles,2020-11-26,0,1,0.98,0,Mobile Money,Non,Gilbert Guibert,55,F,Yaoundé
11339,C28062,Huile 1L,Alimentaire,5,710,3550,1,Champions,2019-05-17,0,4,0.22,Magasin,Mobile Money,Non,Georges Roche-Garnier,47,M,Douala
11340,C12123,Matelas,Maison,3,53480,160440,1,Potentiels,2022-03-07,0,5,0.89,Magasin,Mobile Money,Non,Richard Collin,47,F,Douala
11341,C38246,Smartphone,Électronique,1,349268,349268,1,Perdus,2019-10-17,0,3,0.26,Magasin,Mobile Money,Non,Manon Lemaître,54,F,Yaoundé
11342,C57270,Lait en poudre,Alimentaire,4,1096,4384,1,Potentiels,2020-12-04,0,2,0.68,Magasin,Carte bancaire,Oui,Claude Noël,51,M,Douala
11343,C15144,Chaise,Maison,3,68268,204804,1,Champions,2022-10-30,0,3,0.07,Magasin,Espèces,Non,François Rousset,59,M,Bafoussam
11344,C01362,Huile 1L,Alimentaire,2,4752,9504,1,À risque,2019-03-07,0,3,0.29,Mobile,Mobile Money,Oui,Marguerite Costa,47,F,Bertoua
11345,C53662,Crayon,Papeterie,4,17273,69092,1,À risque,2021-01-22,0,3,0.18,Mobile,Espèces,Non,Élodie Blot-Philippe,61,F,Yaoundé
11346,C47187,Chemise,Textile,4,98319,393276,1,À risque,2020-09-24,0,5,0.53,Mobile,Mobile Money,Non,Anaïs-Danielle Evrard,39,F,Douala
11347,C44422,Biscuits,Alimentaire,2,4405,8810,1,Fidèles,2023-05-26,0,5,0.55,Magasin,Carte bancaire,Non,Yves Rémy,46,M,Douala
11348,C01764,Jus naturel,Alimentaire,5,4852,24260,1,À risque,2022-10-24,0,1,0.23,En ligne,Carte bancaire,Non,David Mallet,37,M,Yaoundé
11349,C47496,Vitamines,Santé,1,15893,15893,1,Fidèles,2022-01-05,0,2,0.25,En ligne,Espèces,Non,Pénélope Lemaire,45,F,Yaoundé
11350,C10460,Riz 5kg,Alimentaire,4,920,3680,1,Champions,2021-03-05,0,4,0.32,En ligne,Mobile Money,Non,Alice Lelièvre Le Richard,35,F,Bafoussam
11351,C25041,Lait en poudre,Alimentaire,2,2684,5368,1,Champions,2023-08-29,0,4,0.41,En ligne,Mobile Money,Non,Joséphine-Susanne Schmitt,29,F,Yaoundé
11352,C06141,Gel douche,Hygiène,2,6682,13364,1,Perdus,2023-01-04,1,4,0.56,Magasin,Mobile Money,Non,Marcel Leconte,62,F,Ngaoundéré
11353,C02948,Cuisinière,Électroménager,5,23282,116410,1,Champions,2023-04-30,0,3,0.56,Magasin,Espèces,Non,Christelle Simon,19,M,Bafoussam
11354,C43204,Marteau,Bricolage,5,30155,150775,1,Perdus,2022-06-05,0,5,0.41,Mobile,Mobile Money,Non,Hugues Gérard,46,M,Maroua
11355,C56335,Smartphone,Électronique,5,229319,1146595,1,À risque,2019-04-21,0,2,0.47,Mobile,Mobile Money,Non,Sébastien Humbert,22,F,Douala
11356,C57676,Lait en poudre,Alimentaire,4,2722,10888,1,À risque,2021-02-14,0,3,0.56,En ligne,Espèces,Non,Sabine Renard,46,F,Douala
11357,C47035,Pantalon,Textile,5,44191,220955,1,Perdus,2021-03-25,0,5,0.59,Magasin,Mobile Money,Non,Simone Gérard,56,F,Bafoussam
11358,C55482,Riz 5kg,Alimentaire,2,3189,6378,1,Fidèles,2023-07-07,0,4,0.71,Magasin,Espèces,Non,Roger Bonnin,18,M,Douala
11359,C41229,Ordinateur portable,Électronique,5,298457,1492285,1,Potentiels,2020-09-23,0,5,0.49,Magasin,Mobile Money,Non,Hugues Delaunay,19,M,Ngaoundéré
11360,C09860,Chemise,Textile,5,93613,468065,1,Champions,2020-07-19,0,2,0.49,Mobile,Carte bancaire,Oui,Adélaïde Bigot,35,F,Garoua
11361,C35150,Recharge mobile,Services,1,70772,70772,1,À risque,2023-10-20,0,2,0.76,En ligne,Espèces,Non,Grégoire Langlois,41,F,Yaoundé
11362,C25936,Abonnement Canal+,Services,2,25000,50000,1,À risque,2020-12-12,0,1,0.61,Magasin,Espèces,Oui,Lorraine Loiseau,59,M,Garoua
11363,C44383,Abonnement Canal+,Services,3,5000,15000,1,Fidèles,2022-11-21,0,1,0.54,Magasin,Espèces,Non,René Lemaître,31,M,Yaoundé
11364,C53810,Jus naturel,Alimentaire,3,4271,12813,1,Perdus,2022-03-10,0,3,0.56,En ligne,Carte bancaire,Non,Daniel Baudry,22,M,Yaoundé
11365,C56616,Dentifrice,Hygiène,2,6730,13460,1,Potentiels,2020-01-25,0,5,0.86,Magasin,Espèces,Non,Michelle-Zoé Normand,68,F,Ngaoundéré
11366,C56792,Riz 5kg,Alimentaire,1,799,799,1,À risque,2019-01-26,0,4,0.03,Magasin,Mobile Money,Non,Aurélie-Aurore Jacques,55,F,Yaoundé
11367,C16093,Lait en poudre,Alimentaire,2,756,1512,1,À risque,2022-03-12,0,3,0.32,En ligne,Mobile Money,Non,André-Émile Wagner,64,M,Bafoussam
0,C08296,Dentifrice,Hygiène,0,0,0,0,À risque,2021-01-02,0,2,0.09,0,Mobile Money,Non,Timothée Hamel-Klein,57,M,Douala
11368,C55951,Recharge mobile,Services,5,64569,322845,1,À risque,2023-01-25,0,4,0.48,Magasin,Espèces,Non,Emmanuelle Perrin,25,M,Douala
11369,C17762,Peinture,Bricolage,3,74469,223407,1,À risque,2021-05-19,0,4,0.93,Mobile,Mobile Money,Non,Élisabeth Bertin,28,F,Yaoundé
0,C54659,Cuisinière,Électroménager,0,0,0,0,Fidèles,2023-02-25,0,1,0.42,0,Carte bancaire,Non,Hélène Lecoq,61,F,Douala
11370,C53375,Gel douche,Hygiène,1,4630,4630,1,Champions,2021-08-28,0,1,0.05,Mobile,Espèces,Oui,Marcel Didier,49,M,Douala
11371,C07649,Forfait Internet,Services,5,71772,358860,1,Perdus,2023-10-16,1,1,0.29,En ligne,Mobile Money,Non,Victor Rey,54,M,Douala
11372,C02071,Télévision,Électronique,2,381770,763540,1,Fidèles,2022-11-22,0,4,0.47,En ligne,Mobile Money,Non,Diane Laine Le Camus,69,M,Yaoundé
11373,C02149,Chaussures,Textile,4,78105,312420,1,Perdus,2019-12-10,0,3,0.1,Mobile,Mobile Money,Non,William Blanchet-Couturier,32,M,Yaoundé
11374,C19263,Tournevis,Bricolage,5,38450,192250,1,Potentiels,2021-10-18,0,5,0.21,En ligne,Carte bancaire,Non,Léon Menard-Lefort,24,M,Douala
11375,C00807,Abonnement Canal+,Services,1,25000,25000,1,À risque,2021-10-22,0,4,0.84,Mobile,Carte bancaire,Non,Sophie Marchand,18,F,Ngaoundéré
11376,C57716,Table,Maison,3,16735,50205,1,Fidèles,2021-06-22,0,1,0.21,Mobile,Mobile Money,Non,Benjamin Garnier,58,M,Yaoundé
11377,C03177,Table,Maison,5,140305,701525,1,Potentiels,2019-11-06,0,4,0.81,Magasin,Espèces,Non,Édith Dumas,28,F,Douala
11378,C29803,Chaussures,Textile,5,23232,116160,1,À risque,2020-02-19,0,3,0.5,En ligne,Espèces,Non,Aimé de la Duhamel,58,M,Garoua
11379,C42603,Abonnement Canal+,Services,5,25000,125000,1,Perdus,2019-10-24,0,1,0.55,Mobile,Espèces,Non,Margot Allain,64,F,Douala
11380,C23865,Rideaux,Maison,5,106757,533785,1,Champions,2019-09-09,0,2,0.11,Magasin,Mobile Money,Non,Jules Weiss,28,M,Yaoundé
11381,C55599,Huile 1L,Alimentaire,3,1935,5805,1,À risque,2023-05-11,0,4,0.19,En ligne,Mobile Money,Oui,Céline Daniel,60,F,Garoua
11382,C37512,Biscuits,Alimentaire,2,2906,5812,1,Perdus,2020-07-27,0,2,0.97,Magasin,Mobile Money,Non,Astrid Bruneau,69,F,Yaoundé
11383,C51428,Peinture,Bricolage,4,72325,289300,1,Fidèles,2023-07-01,0,2,0.51,En ligne,Mobile Money,Non,Cécile Laporte,51,M,Garoua
11384,C41514,Jus naturel,Alimentaire,5,1918,9590,1,À risque,2019-03-26,0,1,0.38,Magasin,Mobile Money,Non,William Ferreira,18,F,Yaoundé
11385,C11786,Peinture,Bricolage,5,58253,291265,1,À risque,2022-03-05,0,2,0.3,Magasin,Mobile Money,Non,Nathalie Verdier-Guillaume,54,F,Douala
11386,C21373,Smartphone,Électronique,5,76517,382585,1,Fidèles,2022-08-13,0,5,0.84,En ligne,Mobile Money,Non,René Martineau,55,M,Yaoundé
11387,C28835,Cuisinière,Électroménager,3,82851,248553,1,À risque,2019-10-09,0,4,0.61,Mobile,Mobile Money,Non,Astrid-Thérèse Pires,23,F,Douala
11388,C30737,Biscuits,Alimentaire,4,644,2576,1,Fidèles,2020-04-20,0,5,0.17,En ligne,Espèces,Non,Suzanne Léger de la Payet,68,F,Yaoundé
11389,C23100,Sac à main,Textile,3,13517,40551,1,Champions,2019-06-15,0,4,0.35,Mobile,Mobile Money,Non,Paulette Roussel-Paris,56,M,Douala
11390,C53216,Lait infantile,Santé,5,4661,23305,1,À risque,2019-11-22,0,1,0.25,Magasin,Mobile Money,Non,Laurent Lemaître,35,M,Yaoundé
11391,C42908,Vitamines,Santé,3,38592,115776,1,Champions,2022-08-12,0,4,0.1,Magasin,Mobile Money,Non,Henriette-Margot Berthelot,47,F,Douala
11392,C53629,Casque audio,Électronique,1,216469,216469,1,À risque,2022-08-17,0,3,0.15,Mobile,Mobile Money,Non,Philippe Martineau,61,M,Garoua
11393,C31625,Sirop toux,Santé,4,35791,143164,1,Perdus,2020-01-01,0,1,0.42,Mobile,Mobile Money,Non,Corinne Lecoq,26,M,Douala
11394,C47344,Chaise,Maison,3,104490,313470,1,Potentiels,2019-09-17,0,1,0.84,Magasin,Mobile Money,Non,Édouard Faivre,57,F,Douala
11395,C53807,Table,Maison,4,6466,25864,1,Perdus,2022-09-12,0,4,0.08,Magasin,Mobile Money,Non,Jean Le Seguin,47,F,Douala
11396,C25627,Lait en poudre,Alimentaire,3,3447,10341,1,Potentiels,2022-05-07,0,4,0.56,En ligne,Mobile Money,Oui,Jérôme Couturier,43,M,Bertoua
11397,C02206,Biscuits,Alimentaire,3,4594,13782,1,Champions,2019-03-05,0,4,0.87,En ligne,Espèces,Oui,Brigitte Lagarde de Peltier,58,M,Douala
11398,C02801,Lait en poudre,Alimentaire,3,4315,12945,1,Perdus,2020-01-21,0,2,0.89,Magasin,Espèces,Non,Virginie Boutin,56,F,Yaoundé
11399,C37747,Vitamines,Santé,3,33785,101355,1,Fidèles,2023-05-23,0,4,1.0,Magasin,Espèces,Non,Émile Moreno,42,F,Garoua
